run_id,size,operation,phase,sample,status,page_count_before,duration_ns,outcome,detail,arm
create-confirm-b2,1000,SAVE,measure,17,completed,1000,5807084,success,,none
create-confirm-b2,1000,SAVE,measure,18,completed,1000,5495166,success,,none
create-confirm-b2,1000,SAVE,measure,19,completed,1000,5612750,success,,none
create-confirm-b2,1000,CREATE,warmup,0,completed,1000,447443583,success,,none
create-confirm-b2,1000,CREATE,warmup,1,completed,1001,428990958,success,,none
create-confirm-b2,1000,CREATE,measure,0,completed,1002,428089625,success,,none
create-confirm-b2,1000,CREATE,measure,1,completed,1003,420779042,success,,none
create-confirm-b2,1000,CREATE,measure,2,completed,1004,418876875,success,,none
create-confirm-b2,1000,CREATE,measure,3,completed,1005,425655625,success,,none
create-confirm-b2,1000,CREATE,measure,4,completed,1006,416257250,success,,none
create-confirm-b2,3000,LINK,warmup,0,completed,3000,4272125,success,,none
create-confirm-b2,3000,LINK,warmup,1,completed,3000,2950000,success,,none
create-confirm-b2,3000,LINK,warmup,2,completed,3000,3959167,success,,none
create-confirm-b2,3000,LINK,warmup,3,completed,3000,3383250,success,,none
create-confirm-b2,3000,LINK,warmup,4,completed,3000,3674291,success,,none
create-confirm-b2,3000,LINK,measure,0,completed,3000,3031542,success,,none
create-confirm-b2,3000,LINK,measure,1,completed,3000,3659667,success,,none
create-confirm-b2,3000,LINK,measure,2,completed,3000,3086750,success,,none
create-confirm-b2,3000,LINK,measure,3,completed,3000,3202791,success,,none
create-confirm-b2,3000,LINK,measure,4,completed,3000,2522333,success,,none
create-confirm-b2,3000,LINK,measure,5,completed,3000,4045125,success,,none
create-confirm-b2,3000,LINK,measure,6,completed,3000,2907958,success,,none
create-confirm-b2,3000,LINK,measure,7,completed,3000,3327375,success,,none
create-confirm-b2,3000,LINK,measure,8,completed,3000,4341625,success,,none
create-confirm-b2,3000,LINK,measure,9,completed,3000,3397875,success,,none
create-confirm-b2,3000,LINK,measure,10,completed,3000,4673666,success,,none
create-confirm-b2,3000,LINK,measure,11,completed,3000,2987584,success,,none
create-confirm-b2,3000,LINK,measure,12,completed,3000,2796958,success,,none
create-confirm-b2,3000,LINK,measure,13,completed,3000,2617291,success,,none
create-confirm-b2,3000,LINK,measure,14,completed,3000,2789250,success,,none
create-confirm-b2,3000,LINK,measure,15,completed,3000,2609334,success,,none
create-confirm-b2,3000,LINK,measure,16,completed,3000,2822875,success,,none
create-confirm-b2,3000,LINK,measure,17,completed,3000,2739375,success,,none
create-confirm-b2,3000,LINK,measure,18,completed,3000,2877084,success,,none
create-confirm-b2,3000,LINK,measure,19,completed,3000,2897667,success,,none
create-confirm-b2,3000,LIST,warmup,0,completed,3000,15596417,success,,none
create-confirm-b2,3000,LIST,warmup,1,completed,3000,15947042,success,,none
create-confirm-b2,3000,LIST,warmup,2,completed,3000,16064167,success,,none
create-confirm-b2,3000,LIST,warmup,3,completed,3000,15582000,success,,none
create-confirm-b2,3000,LIST,warmup,4,completed,3000,16456208,success,,none
create-confirm-b2,3000,LIST,measure,0,completed,3000,17247750,success,,none
create-confirm-b2,3000,LIST,measure,1,completed,3000,15745875,success,,none
create-confirm-b2,3000,LIST,measure,2,completed,3000,16382333,success,,none
create-confirm-b2,3000,LIST,measure,3,completed,3000,17402000,success,,none
create-confirm-b2,3000,LIST,measure,4,completed,3000,17437125,success,,none
create-confirm-b2,3000,LIST,measure,5,completed,3000,16272125,success,,none
create-confirm-b2,3000,LIST,measure,6,completed,3000,15959625,success,,none
create-confirm-b2,3000,LIST,measure,7,completed,3000,15820500,success,,none
create-confirm-b2,3000,LIST,measure,8,completed,3000,16207833,success,,none
create-confirm-b2,3000,LIST,measure,9,completed,3000,16054583,success,,none
create-confirm-b2,3000,LIST,measure,10,completed,3000,16115083,success,,none
create-confirm-b2,3000,LIST,measure,11,completed,3000,15900917,success,,none
create-confirm-b2,3000,LIST,measure,12,completed,3000,15843625,success,,none
create-confirm-b2,3000,LIST,measure,13,completed,3000,16099541,success,,none
create-confirm-b2,3000,LIST,measure,14,completed,3000,16203916,success,,none
create-confirm-b2,3000,LIST,measure,15,completed,3000,16315250,success,,none
create-confirm-b2,3000,LIST,measure,16,completed,3000,17131084,success,,none
create-confirm-b2,3000,LIST,measure,17,completed,3000,16525709,success,,none
create-confirm-b2,3000,LIST,measure,18,completed,3000,16435334,success,,none
create-confirm-b2,3000,LIST,measure,19,completed,3000,16222500,success,,none
create-confirm-b2,3000,SAVE,warmup,0,completed,3000,7633709,success,,none
create-confirm-b2,3000,SAVE,warmup,1,completed,3000,6330292,success,,none
create-confirm-b2,3000,SAVE,warmup,2,completed,3000,6103791,success,,none
create-confirm-b2,3000,SAVE,warmup,3,completed,3000,6902334,success,,none
create-confirm-b2,3000,SAVE,warmup,4,completed,3000,6329458,success,,none
create-confirm-b2,3000,SAVE,measure,0,completed,3000,6887458,success,,none
create-confirm-b2,3000,SAVE,measure,1,completed,3000,6532208,success,,none
create-confirm-b2,3000,SAVE,measure,2,completed,3000,6003041,success,,none
create-confirm-b2,3000,SAVE,measure,3,completed,3000,6176209,success,,none
create-confirm-b2,3000,SAVE,measure,4,completed,3000,5862916,success,,none
create-confirm-b2,3000,SAVE,measure,5,completed,3000,14987625,success,,none
create-confirm-b2,3000,SAVE,measure,6,completed,3000,8294709,success,,none
create-confirm-b2,3000,SAVE,measure,7,completed,3000,6433917,success,,none
create-confirm-b2,3000,SAVE,measure,8,completed,3000,6067791,success,,none
create-confirm-b2,3000,SAVE,measure,9,completed,3000,6149750,success,,none
create-confirm-b2,3000,SAVE,measure,10,completed,3000,5646458,success,,none
create-confirm-b2,3000,SAVE,measure,11,completed,3000,5983917,success,,none
create-confirm-b2,3000,SAVE,measure,12,completed,3000,5734792,success,,none
create-confirm-b2,3000,SAVE,measure,13,completed,3000,5813625,success,,none
create-confirm-b2,3000,SAVE,measure,14,completed,3000,6346417,success,,none
create-confirm-b2,3000,SAVE,measure,15,completed,3000,5747000,success,,none
create-confirm-b2,3000,SAVE,measure,16,completed,3000,6071333,success,,none
create-confirm-b2,3000,SAVE,measure,17,completed,3000,5824417,success,,none
create-confirm-b2,3000,SAVE,measure,18,completed,3000,5973083,success,,none
create-confirm-b2,3000,SAVE,measure,19,completed,3000,6037875,success,,none
create-confirm-b2,3000,CREATE,warmup,0,completed,3000,1229434916,success,,none
create-confirm-b2,3000,CREATE,warmup,1,completed,3001,1203703792,success,,none
create-confirm-b2,3000,CREATE,measure,0,completed,3002,1204755917,success,,none
create-confirm-b2,3000,CREATE,measure,1,completed,3003,1211111334,success,,none
create-confirm-b2,3000,CREATE,measure,2,completed,3004,1214416333,success,,none
create-confirm-b2,3000,CREATE,measure,3,completed,3005,1197765417,success,,none
create-confirm-b2,3000,CREATE,measure,4,completed,3006,1241795542,success,,none
