# run_id=run-20260804-184531Z
# base_commit=d11307c3ac14f35cf0a9f889dd794e3f30d74788
# base_commit_kind=observed_runtime_head
# probe_sha256=33c4cb535e6d8b98561550119b1fecc8db56ebd6e2440579f0d82da1f313e410
# registration_invocations=deferred_until_close
# duplicate_header_key_policy=last_occurrence_wins
# phase_enumeration=warmup|measured|calibration (deviation from plan:1395, calibration row must not aggregate as measured)
# void_rows_supersede_per_row_validity=true
# utc_date=2026-08-04T18:45:44.558162Z
# busy_timeout_ms=3000
# output_gate_only=OFF
# effective_log_level=INFO
# repo_logger_warn_enabled=true
# latch_handoff_l_ns=8667
# machine=mini.local
# os_version=Mac OS X 26.5.2
# cpu_model=Apple M4 Pro
# mem_gb=24.0
# jvm_version=21.0.11+10-LTS
# gradle_version=9.6.1
# active_n_set=1000,5000,20000,100000,200000
# active_holders=H2,H2-full
# scheduler=round_robin_one_measured_trial_per_cell_per_round
# validity=contender_group_gated_by_holder_valid_with_separate_replenishment
# uniform_cut_ms=7200000
# seed_uniform_cut_threshold_ms=600000
# seed_uniform_cut=false
# uniform_cut_boundary=not_reached
# byte_gate_trial_denominator=1_H3a_N1000_WARN_trial
# byte_gate_n_scaling_assumption=warn_bytes_scale_linearly_with_N_over_1000
# byte_gate_projected_gate_trial_equivalents=6258
# byte_gate_projected_gate_trial_equivalents_derivation=3528+1414+1313+3=6258
# c2_refused_spotcheck_discriminator=p_1_H2_p_equals_k_H3a
# seed_wallclock_s_1000=0.840034958
# seed_outer_txn_count_1000=1
# seed_file_bytes_1000=503808
# seed_wallclock_s_5000=0.344029041
# seed_outer_txn_count_5000=1
# seed_file_bytes_5000=1699840
# seed_wallclock_s_20000=0.824574667
# seed_outer_txn_count_20000=1
# seed_file_bytes_20000=6311936
# seed_wallclock_s_100000=3.631805208
# seed_outer_txn_count_100000=1
# seed_file_bytes_100000=31145984
# seed_wallclock_s_200000=7.193104542
# seed_outer_txn_count_200000=1
# seed_file_bytes_200000=62214144
run_id,holder,n,k,p,contender,trial,phase,hold_start_ns,hold_end_ns,hold_ms,contender_begin_issue_ns,contender_begin_return_ns,contender_outcome,contender_arm,contender_statements,overlap_verified,completeness_verified,precondition_verified,statements_in_hold,freshness_reads,excluded_reason
run-20260804-184531Z,H2,5000,500,1,C2,2,measured,2893951393299250,2893951403738541,10.439291,2893951393308291,2893951405406458,returned,unchanged,1,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C2,2,measured,2893951408427166,2893951448629958,40.202792,2893951408437291,2893951458075750,returned,unchanged,1,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C2,2,measured,2893951465235375,2893951665600541,200.365166,2893951465245041,2893951682647875,returned,unchanged,1,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C2,2,measured,2893951696598166,2893952095831958,399.233792,2893951696614500,2893952186668125,returned,unchanged,1,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C1,3,measured,2893952194532166,2893952197315791,2.783625,2893952194547083,2893952199143333,bound,write,6,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C1,3,measured,2893952201743500,2893952211925916,10.182416,2893952201751791,2893952213860000,bound,write,6,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C1,3,measured,2893952217355416,2893952257220958,39.865542,2893952217364583,2893952258041083,bound,write,6,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C1,3,measured,2893952265537583,2893952466905375,201.367792,2893952265548541,2893952493207416,bound,write,6,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C1,3,measured,2893952521359458,2893952920175416,398.815958,2893952521371250,2893952922447750,bound,write,6,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C2,3,measured,2893952929721208,2893952932401666,2.680458,2893952929731958,2893952934345750,returned,unchanged,1,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C2,3,measured,2893952936495750,2893952947179458,10.683708,2893952936573083,2893952947980875,returned,unchanged,1,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C2,3,measured,2893952951418416,2893952994328208,42.909792,2893952951431458,2893953001127666,returned,unchanged,1,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C2,3,measured,2893953009027958,2893953215336416,206.308458,2893953009039625,2893953241810708,returned,unchanged,1,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C2,3,measured,2893953257175250,2893953655846125,398.670875,2893953257190416,2893953748773166,returned,unchanged,1,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C1,4,measured,2893953756654625,2893953759430791,2.776166,2893953756670791,2893953761262333,bound,write,6,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C1,4,measured,2893953763679208,2893953773834250,10.155042,2893953763686333,2893953775792500,bound,write,6,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C1,4,measured,2893953778969125,2893953818563208,39.594083,2893953778976875,2893953827815166,bound,write,6,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C1,4,measured,2893953835002791,2893954033609166,198.606375,2893953835012041,2893954050444333,bound,write,6,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C1,4,measured,2893954064423666,2893954463978583,399.554917,2893954064433416,2893954570499083,bound,write,6,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C2,4,measured,2893954579084500,2893954581753458,2.668958,2893954579098791,2893954583692291,returned,unchanged,1,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C2,4,measured,2893954585733916,2893954596104458,10.370542,2893954585742666,2893954597846833,returned,unchanged,1,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C2,4,measured,2893954600825666,2893954640638458,39.812792,2893954600835875,2893954647378750,returned,unchanged,1,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C2,4,measured,2893954654447833,2893954855506291,201.058458,2893954654457375,2893954880844500,returned,unchanged,1,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C2,4,measured,2893954894724958,2893955298633916,403.908958,2893954894734791,2893955389704083,returned,unchanged,1,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C1,5,measured,2893955397703166,2893955400475000,2.771834,2893955397717958,2893955401679166,bound,write,6,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C1,5,measured,2893955404079250,2893955414404208,10.324958,2893955404089000,2893955416208833,bound,write,6,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C1,5,measured,2893955419385375,2893955459630458,40.245083,2893955419393375,2893955460384875,bound,write,6,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C1,5,measured,2893955467744458,2893955668675208,200.93075,2893955467755875,2893955695107750,bound,write,6,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C1,5,measured,2893955708711583,2893956107078375,398.366792,2893955708721458,2893956202664000,bound,write,6,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C2,5,measured,2893956210283625,2893956212968083,2.684458,2893956210293291,2893956214906625,returned,unchanged,1,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C2,5,measured,2893956217126500,2893956227392750,10.26625,2893956217139250,2893956228418916,returned,unchanged,1,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C2,5,measured,2893956231573875,2893956271724458,40.150583,2893956231582041,2893956279455250,returned,unchanged,1,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C2,5,measured,2893956286756083,2893956484787375,198.031292,2893956286766791,2893956514554833,returned,unchanged,1,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C2,5,measured,2893956528003833,2893956929682666,401.678833,2893956528019291,2893957020709625,returned,unchanged,1,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C1,6,measured,2893957028483458,2893957031329250,2.845792,2893957028497750,2893957033092416,bound,write,6,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C1,6,measured,2893957035710000,2893957046116958,10.406958,2893957035718166,2893957047817750,bound,write,6,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C1,6,measured,2893957051791833,2893957092880583,41.08875,2893957051803125,2893957101565375,bound,write,6,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C1,6,measured,2893957109260916,2893957307757875,198.496959,2893957109270958,2893957332780583,bound,write,6,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C1,6,measured,2893957346549875,2893957750042583,403.492708,2893957346559208,2893957848418583,bound,write,6,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C2,6,measured,2893957857016833,2893957859797166,2.780333,2893957857029708,2893957861631333,returned,unchanged,1,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C2,6,measured,2893957863799875,2893957874345041,10.545166,2893957863808750,2893957875909208,returned,unchanged,1,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C2,6,measured,2893957878959166,2893957919394208,40.435042,2893957878967250,2893957923992791,returned,unchanged,1,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C2,6,measured,2893957931441500,2893958132017833,200.576333,2893957931455750,2893958156744125,returned,unchanged,1,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C2,6,measured,2893958171611833,2893958569543000,397.931167,2893958171621750,2893958666328333,returned,unchanged,1,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C1,7,measured,2893958675060041,2893958677928666,2.868625,2893958675076166,2893958679664375,bound,write,6,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C1,7,measured,2893958681998250,2893958692357875,10.359625,2893958682005916,2893958694103541,bound,write,6,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C1,7,measured,2893958697212458,2893958737816416,40.603958,2893958697220125,2893958745363166,bound,write,6,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C1,7,measured,2893958752570916,2893958954485208,201.914292,2893958752581041,2893958974860916,bound,write,6,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C1,7,measured,2893958988560541,2893959389648666,401.088125,2893958988572333,2893959478656375,bound,write,6,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C2,7,measured,2893959486304750,2893959489021125,2.716375,2893959486315166,2893959490849750,returned,unchanged,1,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C2,7,measured,2893959492911958,2893959503291791,10.379833,2893959492919500,2893959514846000,returned,unchanged,1,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C2,7,measured,2893959517870708,2893959558160291,40.289583,2893959517878541,2893959560899291,returned,unchanged,1,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C2,7,measured,2893959567947375,2893959765723666,197.776291,2893959567957250,2893959790576583,returned,unchanged,1,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C2,7,measured,2893959804230750,2893960201505916,397.275166,2893959804241041,2893960290401625,returned,unchanged,1,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C1,8,measured,2893960298533708,2893960301271458,2.73775,2893960298549166,2893960303151458,bound,write,6,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C1,8,measured,2893960305566791,2893960315866875,10.300084,2893960305573791,2893960317550125,bound,write,6,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C1,8,measured,2893960320931541,2893960361163750,40.232209,2893960320939125,2893960365598125,bound,write,6,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C1,8,measured,2893960372804416,2893960570162958,197.358542,2893960372813333,2893960583047166,bound,write,6,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C1,8,measured,2893960601819166,2893960993578000,391.758834,2893960601829666,2893960999967083,bound,write,6,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C2,8,measured,2893961007334458,2893961010106000,2.771542,2893961007344833,2893961011950083,returned,unchanged,1,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C2,8,measured,2893961013994125,2893961024259291,10.265166,2893961014002250,2893961024380625,returned,unchanged,1,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C2,8,measured,2893961027279166,2893961067060125,39.780959,2893961027290875,2893961074493208,returned,unchanged,1,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C2,8,measured,2893961081587291,2893961279198166,197.610875,2893961081596625,2893961307061416,returned,unchanged,1,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C2,8,measured,2893961320105208,2893961720438541,400.333333,2893961320118208,2893961820497083,returned,unchanged,1,false,true,true,100001,1,
# no_verified_contention=holder=H2;holderCore=H2;n=1000;p=1;contender=C1
# no_verified_contention=holder=H2;holderCore=H2;n=5000;p=1;contender=C1
# no_verified_contention=holder=H2;holderCore=H2;n=20000;p=1;contender=C1
# no_verified_contention=holder=H2;holderCore=H2;n=100000;p=1;contender=C1
# no_verified_contention=holder=H2;holderCore=H2;n=200000;p=1;contender=C1
# no_verified_contention=holder=H2;holderCore=H2;n=1000;p=1;contender=C2
# no_verified_contention=holder=H2;holderCore=H2;n=5000;p=1;contender=C2
# no_verified_contention=holder=H2;holderCore=H2;n=20000;p=1;contender=C2
# no_verified_contention=holder=H2;holderCore=H2;n=100000;p=1;contender=C2
# no_verified_contention=holder=H2;holderCore=H2;n=200000;p=1;contender=C2
run-20260804-184531Z,H2-full,1000,1000,4,C1,1,warmup,2893961832248375,2893961852094958,19.846583,2893961832257750,2893961856544708,bound,write,6,false,true,true,5004,4,
run-20260804-184531Z,H2-full,5000,5000,4,C1,1,warmup,2893961860128291,2893961962939666,102.811375,2893961860138875,2893961988581791,bound,write,6,false,true,true,25004,4,
run-20260804-184531Z,H2-full,20000,20000,4,C1,1,warmup,2893961993519125,2893962387422250,393.903125,2893961993533458,2893962480775291,bound,write,6,false,true,true,100004,4,
run-20260804-184531Z,H2-full,100000,100000,4,C1,1,warmup,2893962491491458,2893964468628541,1977.137083,2893962491507708,2893964496504375,bound,write,6,false,true,true,500004,4,
run-20260804-184531Z,H2-full,200000,200000,4,C1,1,warmup,2893964515046916,2893968503410125,3988.363209,2893964515077375,2893967822017000,busy,write,0,true,true,true,1000004,4,
run-20260804-184531Z,H2-full,1000,1000,4,C1,2,warmup,2893968508259333,2893968528430666,20.171333,2893968508281958,2893968531709541,bound,write,6,false,true,true,5004,4,
run-20260804-184531Z,H2-full,5000,5000,4,C1,2,warmup,2893968534942500,2893968631566666,96.624166,2893968534950208,2893968640791625,bound,write,6,false,true,true,25004,4,
run-20260804-184531Z,H2-full,20000,20000,4,C1,2,warmup,2893968645507500,2893969047687333,402.179833,2893968645518125,2893969130284041,bound,write,6,false,true,true,100004,4,
run-20260804-184531Z,H2-full,100000,100000,4,C1,2,warmup,2893969140564458,2893971138325708,1997.76125,2893969140574333,2893971161282000,bound,write,6,false,true,true,500004,4,
run-20260804-184531Z,H2-full,200000,200000,4,C1,2,warmup,2893971178372041,2893975197888416,4019.516375,2893971178385333,2893974449461625,busy,write,0,true,true,true,1000004,4,
run-20260804-184531Z,H2-full,1000,1000,4,C1,1,measured,2893975202639000,2893975222589208,19.950208,2893975202654541,2893975226681833,bound,write,6,false,true,true,5004,4,
run-20260804-184531Z,H2-full,5000,5000,4,C1,1,measured,2893975229870291,2893975326233083,96.362792,2893975229878916,2893975332798750,bound,write,6,false,true,true,25004,4,
run-20260804-184531Z,H2-full,20000,20000,4,C1,1,measured,2893975337320250,2893975737451916,400.131666,2893975337338791,2893975831207000,bound,write,6,false,true,true,100004,4,
run-20260804-184531Z,H2-full,100000,100000,4,C1,1,measured,2893975841127666,2893977826278958,1985.151292,2893975841137875,2893977857237083,bound,write,6,false,true,true,500004,4,
run-20260804-184531Z,H2-full,200000,200000,4,C1,1,measured,2893977874184166,2893981880167833,4005.983667,2893977874202666,2893981116771916,busy,write,0,true,true,true,1000004,4,
run-20260804-184531Z,H2-full,1000,1000,4,C1,2,measured,2893981885179791,2893981905195708,20.015917,2893981885194583,2893981908857208,bound,write,6,false,true,true,5004,4,
run-20260804-184531Z,H2-full,5000,5000,4,C1,2,measured,2893981912273375,2893982010689708,98.416333,2893981912285041,2893982014597833,bound,write,6,false,true,true,25004,4,
run-20260804-184531Z,H2-full,20000,20000,4,C1,2,measured,2893982019430750,2893982414196791,394.766041,2893982019438375,2893982514617000,bound,write,6,false,true,true,100004,4,
run-20260804-184531Z,H2-full,100000,100000,4,C1,2,measured,2893982524961958,2893984507722500,1982.760542,2893982524972166,2893984529586416,bound,write,6,false,true,true,500004,4,
run-20260804-184531Z,H2-full,200000,200000,4,C1,2,measured,2893984547178125,2893988539616000,3992.437875,2893984547191291,2893987787964166,busy,write,0,true,true,true,1000004,4,
run-20260804-184531Z,H2-full,1000,1000,4,C1,3,measured,2893988628978833,2893988648708041,19.729208,2893988628995875,2893988656128833,bound,write,6,false,true,true,5004,4,
