run_id,size,operation,phase,sample,status,page_count_before,duration_ns,outcome,detail,arm
create-confirm-r2-b2,1000,LIST,warmup,3,completed,1000,9580250,success,,none
create-confirm-r2-b2,1000,LIST,warmup,4,completed,1000,9444042,success,,none
create-confirm-r2-b2,1000,LIST,measure,0,completed,1000,9700292,success,,none
create-confirm-r2-b2,1000,LIST,measure,1,completed,1000,11973334,success,,none
create-confirm-r2-b2,1000,LIST,measure,2,completed,1000,10466084,success,,none
create-confirm-r2-b2,1000,LIST,measure,3,completed,1000,10872750,success,,none
create-confirm-r2-b2,1000,LIST,measure,4,completed,1000,12289541,success,,none
create-confirm-r2-b2,1000,LIST,measure,5,completed,1000,11238542,success,,none
create-confirm-r2-b2,1000,LIST,measure,6,completed,1000,11061500,success,,none
create-confirm-r2-b2,1000,LIST,measure,7,completed,1000,9348500,success,,none
create-confirm-r2-b2,1000,LIST,measure,8,completed,1000,9323750,success,,none
create-confirm-r2-b2,1000,LIST,measure,9,completed,1000,9050708,success,,none
create-confirm-r2-b2,1000,LIST,measure,10,completed,1000,8994958,success,,none
create-confirm-r2-b2,1000,LIST,measure,11,completed,1000,9748958,success,,none
create-confirm-r2-b2,1000,LIST,measure,12,completed,1000,8569167,success,,none
create-confirm-r2-b2,1000,LIST,measure,13,completed,1000,8607041,success,,none
create-confirm-r2-b2,1000,LIST,measure,14,completed,1000,8871500,success,,none
create-confirm-r2-b2,1000,LIST,measure,15,completed,1000,8265750,success,,none
create-confirm-r2-b2,1000,LIST,measure,16,completed,1000,9162875,success,,none
create-confirm-r2-b2,1000,LIST,measure,17,completed,1000,8365208,success,,none
create-confirm-r2-b2,1000,LIST,measure,18,completed,1000,8423333,success,,none
create-confirm-r2-b2,1000,LIST,measure,19,completed,1000,9196791,success,,none
create-confirm-r2-b2,1000,SAVE,warmup,0,completed,1000,7402458,success,,none
create-confirm-r2-b2,1000,SAVE,warmup,1,completed,1000,6263917,success,,none
create-confirm-r2-b2,1000,SAVE,warmup,2,completed,1000,5944791,success,,none
create-confirm-r2-b2,1000,SAVE,warmup,3,completed,1000,6970250,success,,none
create-confirm-r2-b2,1000,SAVE,warmup,4,completed,1000,8235000,success,,none
create-confirm-r2-b2,1000,SAVE,measure,0,completed,1000,5956083,success,,none
create-confirm-r2-b2,1000,SAVE,measure,1,completed,1000,5856250,success,,none
create-confirm-r2-b2,1000,SAVE,measure,2,completed,1000,6250750,success,,none
create-confirm-r2-b2,1000,SAVE,measure,3,completed,1000,6577167,success,,none
create-confirm-r2-b2,1000,SAVE,measure,4,completed,1000,5955667,success,,none
create-confirm-r2-b2,1000,SAVE,measure,5,completed,1000,5991125,success,,none
create-confirm-r2-b2,1000,SAVE,measure,6,completed,1000,7350250,success,,none
create-confirm-r2-b2,1000,SAVE,measure,7,completed,1000,6387084,success,,none
create-confirm-r2-b2,1000,SAVE,measure,8,completed,1000,6307500,success,,none
create-confirm-r2-b2,1000,SAVE,measure,9,completed,1000,6469708,success,,none
create-confirm-r2-b2,1000,SAVE,measure,10,completed,1000,6043708,success,,none
create-confirm-r2-b2,1000,SAVE,measure,11,completed,1000,26438708,success,,none
create-confirm-r2-b2,1000,SAVE,measure,12,completed,1000,6498625,success,,none
create-confirm-r2-b2,1000,SAVE,measure,13,completed,1000,6520208,success,,none
create-confirm-r2-b2,1000,SAVE,measure,14,completed,1000,5793333,success,,none
create-confirm-r2-b2,1000,SAVE,measure,15,completed,1000,5578708,success,,none
create-confirm-r2-b2,1000,SAVE,measure,16,completed,1000,5860083,success,,none
create-confirm-r2-b2,1000,SAVE,measure,17,completed,1000,6501625,success,,none
create-confirm-r2-b2,1000,SAVE,measure,18,completed,1000,5772042,success,,none
create-confirm-r2-b2,1000,SAVE,measure,19,completed,1000,5997958,success,,none
create-confirm-r2-b2,1000,CREATE,warmup,0,completed,1000,448590000,success,,none
create-confirm-r2-b2,1000,CREATE,warmup,1,completed,1001,439272209,success,,none
create-confirm-r2-b2,1000,CREATE,measure,0,completed,1002,431894750,success,,none
create-confirm-r2-b2,1000,CREATE,measure,1,completed,1003,426366208,success,,none
create-confirm-r2-b2,1000,CREATE,measure,2,completed,1004,426371708,success,,none
create-confirm-r2-b2,1000,CREATE,measure,3,completed,1005,418048292,success,,none
create-confirm-r2-b2,1000,CREATE,measure,4,completed,1006,415643875,success,,none
create-confirm-r2-b2,3000,LINK,warmup,0,completed,3000,4444833,success,,none
create-confirm-r2-b2,3000,LINK,warmup,1,completed,3000,3437583,success,,none
create-confirm-r2-b2,3000,LINK,warmup,2,completed,3000,3971459,success,,none
create-confirm-r2-b2,3000,LINK,warmup,3,completed,3000,3503833,success,,none
create-confirm-r2-b2,3000,LINK,warmup,4,completed,3000,3559750,success,,none
create-confirm-r2-b2,3000,LINK,measure,0,completed,3000,3752708,success,,none
create-confirm-r2-b2,3000,LINK,measure,1,completed,3000,4164417,success,,none
create-confirm-r2-b2,3000,LINK,measure,2,completed,3000,3650250,success,,none
create-confirm-r2-b2,3000,LINK,measure,3,completed,3000,3540958,success,,none
create-confirm-r2-b2,3000,LINK,measure,4,completed,3000,4245792,success,,none
create-confirm-r2-b2,3000,LINK,measure,5,completed,3000,4089541,success,,none
create-confirm-r2-b2,3000,LINK,measure,6,completed,3000,3601250,success,,none
create-confirm-r2-b2,3000,LINK,measure,7,completed,3000,3118167,success,,none
create-confirm-r2-b2,3000,LINK,measure,8,completed,3000,3387583,success,,none
create-confirm-r2-b2,3000,LINK,measure,9,completed,3000,2724750,success,,none
create-confirm-r2-b2,3000,LINK,measure,10,completed,3000,4525917,success,,none
create-confirm-r2-b2,3000,LINK,measure,11,completed,3000,4170292,success,,none
create-confirm-r2-b2,3000,LINK,measure,12,completed,3000,3358959,success,,none
create-confirm-r2-b2,3000,LINK,measure,13,completed,3000,3231541,success,,none
