run_id,size,operation,phase,sample,status,page_count_before,duration_ns,outcome,detail
screen-01,1000,LIST,measure,7,completed,1000,15669709,success,
screen-01,1000,LIST,measure,8,completed,1000,15917834,success,
screen-01,1000,LIST,measure,9,completed,1000,15828750,success,
screen-01,1000,LIST,measure,10,completed,1000,16364042,success,
screen-01,1000,LIST,measure,11,completed,1000,17928083,success,
screen-01,1000,LIST,measure,12,completed,1000,16593750,success,
screen-01,1000,LIST,measure,13,completed,1000,17237375,success,
screen-01,1000,LIST,measure,14,completed,1000,15254334,success,
screen-01,1000,LIST,measure,15,completed,1000,15413041,success,
screen-01,1000,LIST,measure,16,completed,1000,14929292,success,
screen-01,1000,LIST,measure,17,completed,1000,15331750,success,
screen-01,1000,LIST,measure,18,completed,1000,16481458,success,
screen-01,1000,LIST,measure,19,completed,1000,15458166,success,
screen-01,1000,SAVE,warmup,0,completed,1000,7939917,success,
screen-01,1000,SAVE,warmup,1,completed,1000,5291584,success,
screen-01,1000,SAVE,warmup,2,completed,1000,5117541,success,
screen-01,1000,SAVE,warmup,3,completed,1000,5531833,success,
screen-01,1000,SAVE,warmup,4,completed,1000,5120000,success,
screen-01,1000,SAVE,measure,0,completed,1000,4916875,success,
screen-01,1000,SAVE,measure,1,completed,1000,5687625,success,
screen-01,1000,SAVE,measure,2,completed,1000,5566709,success,
screen-01,1000,SAVE,measure,3,completed,1000,4786666,success,
screen-01,1000,SAVE,measure,4,completed,1000,4721209,success,
screen-01,1000,SAVE,measure,5,completed,1000,4675584,success,
screen-01,1000,SAVE,measure,6,completed,1000,7089083,success,
screen-01,1000,SAVE,measure,7,completed,1000,5272542,success,
screen-01,1000,SAVE,measure,8,completed,1000,5218542,success,
screen-01,1000,SAVE,measure,9,completed,1000,5256292,success,
screen-01,1000,SAVE,measure,10,completed,1000,5174750,success,
screen-01,1000,SAVE,measure,11,completed,1000,25633334,success,
screen-01,1000,SAVE,measure,12,completed,1000,5439500,success,
screen-01,1000,SAVE,measure,13,completed,1000,5145917,success,
screen-01,1000,SAVE,measure,14,completed,1000,5218917,success,
screen-01,1000,SAVE,measure,15,completed,1000,4829083,success,
screen-01,1000,SAVE,measure,16,completed,1000,4776667,success,
screen-01,1000,SAVE,measure,17,completed,1000,4089416,success,
screen-01,1000,SAVE,measure,18,completed,1000,4706500,success,
screen-01,1000,SAVE,measure,19,completed,1000,5160167,success,
screen-01,1000,CREATE,warmup,0,completed,1000,1473411750,success,
screen-01,1000,CREATE,warmup,1,completed,1001,1476553708,success,
screen-01,1000,CREATE,measure,0,completed,1002,1468224833,success,
screen-01,1000,CREATE,measure,1,completed,1003,1464150709,success,
screen-01,1000,CREATE,measure,2,completed,1004,1457428958,success,
screen-01,1000,CREATE,measure,3,completed,1005,1458631875,success,
screen-01,1000,CREATE,measure,4,completed,1006,1500181292,success,
screen-01,3000,LINK,warmup,0,completed,3000,3311291,success,
screen-01,3000,LINK,warmup,1,completed,3000,2427500,success,
screen-01,3000,LINK,warmup,2,completed,3000,2216041,success,
screen-01,3000,LINK,warmup,3,completed,3000,2239583,success,
screen-01,3000,LINK,warmup,4,completed,3000,2206916,success,
screen-01,3000,LINK,measure,0,completed,3000,2359292,success,
screen-01,3000,LINK,measure,1,completed,3000,2280667,success,
screen-01,3000,LINK,measure,2,completed,3000,2030042,success,
screen-01,3000,LINK,measure,3,completed,3000,2050083,success,
screen-01,3000,LINK,measure,4,completed,3000,2097875,success,
screen-01,3000,LINK,measure,5,completed,3000,2110416,success,
screen-01,3000,LINK,measure,6,completed,3000,2038250,success,
screen-01,3000,LINK,measure,7,completed,3000,1951000,success,
screen-01,3000,LINK,measure,8,completed,3000,1932875,success,
screen-01,3000,LINK,measure,9,completed,3000,2035166,success,
screen-01,3000,LINK,measure,10,completed,3000,2089333,success,
screen-01,3000,LINK,measure,11,completed,3000,2036042,success,
screen-01,3000,LINK,measure,12,completed,3000,1956125,success,
screen-01,3000,LINK,measure,13,completed,3000,2025042,success,
screen-01,3000,LINK,measure,14,completed,3000,2014375,success,
screen-01,3000,LINK,measure,15,completed,3000,2003125,success,
screen-01,3000,LINK,measure,16,completed,3000,1986334,success,
screen-01,3000,LINK,measure,17,completed,3000,1963000,success,
screen-01,3000,LINK,measure,18,completed,3000,1992125,success,
screen-01,3000,LINK,measure,19,completed,3000,2484917,success,
screen-01,3000,LIST,warmup,0,completed,3000,52508000,success,
screen-01,3000,LIST,warmup,1,completed,3000,47906292,success,
screen-01,3000,LIST,warmup,2,completed,3000,49449959,success,
screen-01,3000,LIST,warmup,3,completed,3000,53450667,success,
screen-01,3000,LIST,warmup,4,completed,3000,46615084,success,
screen-01,3000,LIST,measure,0,completed,3000,47093167,success,
screen-01,3000,LIST,measure,1,completed,3000,46648709,success,
screen-01,3000,LIST,measure,2,completed,3000,48792500,success,
screen-01,3000,LIST,measure,3,completed,3000,47593500,success,
screen-01,3000,LIST,measure,4,completed,3000,46039125,success,
screen-01,3000,LIST,measure,5,completed,3000,45914375,success,
screen-01,3000,LIST,measure,6,completed,3000,45900792,success,
screen-01,3000,LIST,measure,7,completed,3000,49113084,success,
screen-01,3000,LIST,measure,8,completed,3000,45746000,success,
screen-01,3000,LIST,measure,9,completed,3000,45394416,success,
screen-01,3000,LIST,measure,10,completed,3000,45203583,success,
screen-01,3000,LIST,measure,11,completed,3000,44960833,success,
screen-01,3000,LIST,measure,12,completed,3000,48958291,success,
screen-01,3000,LIST,measure,13,completed,3000,45928875,success,
screen-01,3000,LIST,measure,14,completed,3000,45878209,success,
screen-01,3000,LIST,measure,15,completed,3000,47088541,success,
screen-01,3000,LIST,measure,16,completed,3000,48717292,success,
screen-01,3000,LIST,measure,17,completed,3000,47804666,success,
screen-01,3000,LIST,measure,18,completed,3000,47615750,success,
screen-01,3000,LIST,measure,19,completed,3000,51598875,success,
screen-01,3000,SAVE,warmup,0,completed,3000,8266042,success,
screen-01,3000,SAVE,warmup,1,completed,3000,6480417,success,
screen-01,3000,SAVE,warmup,2,completed,3000,5529458,success,
screen-01,3000,SAVE,warmup,3,completed,3000,5726792,success,
screen-01,3000,SAVE,warmup,4,completed,3000,5934125,success,
screen-01,3000,SAVE,measure,0,completed,3000,6172792,success,
screen-01,3000,SAVE,measure,1,completed,3000,5400042,success,
screen-01,3000,SAVE,measure,2,completed,3000,5696708,success,
screen-01,3000,SAVE,measure,3,completed,3000,5829750,success,
screen-01,3000,SAVE,measure,4,completed,3000,5850167,success,
screen-01,3000,SAVE,measure,5,completed,3000,14204792,success,
screen-01,3000,SAVE,measure,6,completed,3000,5755209,success,
screen-01,3000,SAVE,measure,7,completed,3000,5746042,success,
screen-01,3000,SAVE,measure,8,completed,3000,5088584,success,
screen-01,3000,SAVE,measure,9,completed,3000,5321584,success,
screen-01,3000,SAVE,measure,10,completed,3000,5424792,success,
screen-01,3000,SAVE,measure,11,completed,3000,5800000,success,
screen-01,3000,SAVE,measure,12,completed,3000,5080708,success,
screen-01,3000,SAVE,measure,13,completed,3000,4877958,success,
screen-01,3000,SAVE,measure,14,completed,3000,5611667,success,
screen-01,3000,SAVE,measure,15,completed,3000,5486458,success,
screen-01,3000,SAVE,measure,16,completed,3000,5822292,success,
screen-01,3000,SAVE,measure,17,completed,3000,5991417,success,
screen-01,3000,SAVE,measure,18,completed,3000,5011584,success,
screen-01,3000,SAVE,measure,19,completed,3000,5879167,success,
screen-01,3000,CREATE,warmup,0,completed,3000,4257985250,success,
screen-01,3000,CREATE,warmup,1,completed,3001,4203817167,success,
screen-01,3000,CREATE,measure,0,completed,3002,4232823958,success,
screen-01,3000,CREATE,measure,1,completed,3003,4237886458,success,
screen-01,3000,CREATE,measure,2,completed,3004,4208805250,success,
screen-01,3000,CREATE,measure,3,completed,3005,4214431791,success,
screen-01,3000,CREATE,measure,4,completed,3006,4238376042,success,
