run_id,size,operation,phase,sample,status,page_count_before,duration_ns,outcome,detail,arm
create-confirm-r2-a1,1000,SAVE,measure,2,completed,1000,5990250,success,,none
create-confirm-r2-a1,1000,SAVE,measure,3,completed,1000,6249167,success,,none
create-confirm-r2-a1,1000,SAVE,measure,4,completed,1000,6019208,success,,none
create-confirm-r2-a1,1000,SAVE,measure,5,completed,1000,5940458,success,,none
create-confirm-r2-a1,1000,SAVE,measure,6,completed,1000,7924583,success,,none
create-confirm-r2-a1,1000,SAVE,measure,7,completed,1000,6636708,success,,none
create-confirm-r2-a1,1000,SAVE,measure,8,completed,1000,6570875,success,,none
create-confirm-r2-a1,1000,SAVE,measure,9,completed,1000,6315250,success,,none
create-confirm-r2-a1,1000,SAVE,measure,10,completed,1000,6671750,success,,none
create-confirm-r2-a1,1000,SAVE,measure,11,completed,1000,27035000,success,,none
create-confirm-r2-a1,1000,SAVE,measure,12,completed,1000,6455542,success,,none
create-confirm-r2-a1,1000,SAVE,measure,13,completed,1000,6093875,success,,none
create-confirm-r2-a1,1000,SAVE,measure,14,completed,1000,6177583,success,,none
create-confirm-r2-a1,1000,SAVE,measure,15,completed,1000,5727958,success,,none
create-confirm-r2-a1,1000,SAVE,measure,16,completed,1000,5780125,success,,none
create-confirm-r2-a1,1000,SAVE,measure,17,completed,1000,5893875,success,,none
create-confirm-r2-a1,1000,SAVE,measure,18,completed,1000,5840125,success,,none
create-confirm-r2-a1,1000,SAVE,measure,19,completed,1000,6081041,success,,none
create-confirm-r2-a1,1000,CREATE,warmup,0,completed,1000,1618973500,success,,none
create-confirm-r2-a1,1000,CREATE,warmup,1,completed,1001,1597958167,success,,none
create-confirm-r2-a1,1000,CREATE,measure,0,completed,1002,1619518833,success,,none
create-confirm-r2-a1,1000,CREATE,measure,1,completed,1003,1602450541,success,,none
create-confirm-r2-a1,1000,CREATE,measure,2,completed,1004,1572221542,success,,none
create-confirm-r2-a1,1000,CREATE,measure,3,completed,1005,1586237292,success,,none
create-confirm-r2-a1,1000,CREATE,measure,4,completed,1006,1565498917,success,,none
create-confirm-r2-a1,3000,LINK,warmup,0,completed,3000,4153500,success,,none
create-confirm-r2-a1,3000,LINK,warmup,1,completed,3000,3646125,success,,none
create-confirm-r2-a1,3000,LINK,warmup,2,completed,3000,3927375,success,,none
create-confirm-r2-a1,3000,LINK,warmup,3,completed,3000,3226375,success,,none
create-confirm-r2-a1,3000,LINK,warmup,4,completed,3000,3066792,success,,none
create-confirm-r2-a1,3000,LINK,measure,0,completed,3000,3090083,success,,none
create-confirm-r2-a1,3000,LINK,measure,1,completed,3000,3152125,success,,none
create-confirm-r2-a1,3000,LINK,measure,2,completed,3000,3147416,success,,none
create-confirm-r2-a1,3000,LINK,measure,3,completed,3000,3502916,success,,none
create-confirm-r2-a1,3000,LINK,measure,4,completed,3000,2957084,success,,none
create-confirm-r2-a1,3000,LINK,measure,5,completed,3000,3053625,success,,none
create-confirm-r2-a1,3000,LINK,measure,6,completed,3000,2870792,success,,none
create-confirm-r2-a1,3000,LINK,measure,7,completed,3000,2976042,success,,none
create-confirm-r2-a1,3000,LINK,measure,8,completed,3000,3606583,success,,none
create-confirm-r2-a1,3000,LINK,measure,9,completed,3000,3541458,success,,none
create-confirm-r2-a1,3000,LINK,measure,10,completed,3000,4233750,success,,none
create-confirm-r2-a1,3000,LINK,measure,11,completed,3000,3403375,success,,none
create-confirm-r2-a1,3000,LINK,measure,12,completed,3000,3480917,success,,none
create-confirm-r2-a1,3000,LINK,measure,13,completed,3000,2616333,success,,none
create-confirm-r2-a1,3000,LINK,measure,14,completed,3000,3123375,success,,none
create-confirm-r2-a1,3000,LINK,measure,15,completed,3000,3255584,success,,none
create-confirm-r2-a1,3000,LINK,measure,16,completed,3000,2845209,success,,none
create-confirm-r2-a1,3000,LINK,measure,17,completed,3000,3210166,success,,none
create-confirm-r2-a1,3000,LINK,measure,18,completed,3000,3097250,success,,none
create-confirm-r2-a1,3000,LINK,measure,19,completed,3000,3150875,success,,none
create-confirm-r2-a1,3000,LIST,warmup,0,completed,3000,18284209,success,,none
create-confirm-r2-a1,3000,LIST,warmup,1,completed,3000,17875208,success,,none
create-confirm-r2-a1,3000,LIST,warmup,2,completed,3000,18366750,success,,none
create-confirm-r2-a1,3000,LIST,warmup,3,completed,3000,18057709,success,,none
create-confirm-r2-a1,3000,LIST,warmup,4,completed,3000,18337750,success,,none
create-confirm-r2-a1,3000,LIST,measure,0,completed,3000,18389209,success,,none
create-confirm-r2-a1,3000,LIST,measure,1,completed,3000,18706833,success,,none
create-confirm-r2-a1,3000,LIST,measure,2,completed,3000,17614875,success,,none
create-confirm-r2-a1,3000,LIST,measure,3,completed,3000,18469125,success,,none
create-confirm-r2-a1,3000,LIST,measure,4,completed,3000,18124875,success,,none
create-confirm-r2-a1,3000,LIST,measure,5,completed,3000,20967667,success,,none
create-confirm-r2-a1,3000,LIST,measure,6,completed,3000,18302542,success,,none
create-confirm-r2-a1,3000,LIST,measure,7,completed,3000,18956833,success,,none
create-confirm-r2-a1,3000,LIST,measure,8,completed,3000,18313750,success,,none
create-confirm-r2-a1,3000,LIST,measure,9,completed,3000,18289875,success,,none
create-confirm-r2-a1,3000,LIST,measure,10,completed,3000,18486083,success,,none
create-confirm-r2-a1,3000,LIST,measure,11,completed,3000,18218084,success,,none
create-confirm-r2-a1,3000,LIST,measure,12,completed,3000,18431375,success,,none
create-confirm-r2-a1,3000,LIST,measure,13,completed,3000,18818375,success,,none
create-confirm-r2-a1,3000,LIST,measure,14,completed,3000,18889875,success,,none
create-confirm-r2-a1,3000,LIST,measure,15,completed,3000,19058666,success,,none
create-confirm-r2-a1,3000,LIST,measure,16,completed,3000,18936625,success,,none
create-confirm-r2-a1,3000,LIST,measure,17,completed,3000,18550583,success,,none
create-confirm-r2-a1,3000,LIST,measure,18,completed,3000,18537709,success,,none
create-confirm-r2-a1,3000,LIST,measure,19,completed,3000,18898042,success,,none
create-confirm-r2-a1,3000,SAVE,warmup,0,completed,3000,20029958,success,,none
create-confirm-r2-a1,3000,SAVE,warmup,1,completed,3000,6704375,success,,none
create-confirm-r2-a1,3000,SAVE,warmup,2,completed,3000,6137500,success,,none
create-confirm-r2-a1,3000,SAVE,warmup,3,completed,3000,6245000,success,,none
create-confirm-r2-a1,3000,SAVE,warmup,4,completed,3000,6775625,success,,none
